MAL11E,CBA1R8C1
CCK955,CCK 600
OT,OT
,nal1200
,CCK1500
,
682.15258,921.45986
682.2335,921.53076
682.5858,921.62372
682.7635,921.89888
683.13376,922.02061
683.18902,922.52779
683.23407,922.63438
683.54529,922.73839
683.62877,923.33919
683.67179,923.85565
683.91665,923.92814
684.08881,924.01863
684.12845,924.17089
684.16452,924.24513
684.18573,924.46619
684.25126,924.54322
684.51546,924.64892
684.60186,924.83278
684.92361,925.90691
685.21926,926.13112
685.50154,926.6699
685.66051,926.71725
685.70418,926.81156
685.814,926.97368
686.0106,927.05445
686.1564,927.27812
686.44559,927.4127
686.83287,928.45449
687.18655,928.5631
687.48488,928.61782
687.50242,928.92988
687.66951,928.96524
687.74666,929.01942
688.41828,929.29944
688.50966,929.98643
688.54144,930.09434
688.77724,930.1814
689.02182,930.26266
689.18081,930.33402
689.36802,930.47053
689.6692,930.53355
689.73364,930.67667
689.75795,930.74763
689.84928,930.77823
689.86733,931.5973
690.19743,931.77216
690.23222,931.82487
690.84842,931.90565
691.38236,932.49042
691.54029,932.55285
691.62358,933.07328
691.80938,933.19145
691.82378,933.94736
692.29559,934.5553
692.47953,934.62589
692.62256,934.72618
692.65801,935.05411
692.90025,935.10233
692.90052,935.28868
692.92531,935.68386
692.98231,935.94923
693.06365,936.38759
693.33298,936.6954
693.39681,936.8202
693.62304,936.86152
693.68556,936.88837
693.83298,936.97909
693.92232,937.38605
694.13625,937.84186
694.61878,937.94219
694.72772,938.5176
694.80182,938.80839
694.995,938.90276
695.17361,938.99487
695.26154,939.27446
695.66873,939.33148
695.7256,939.43389
696.16985,939.54678
696.29443,940.58641
696.36821,941.1018
696.8866,941.37498
697.06107,941.64197
697.29194,941.7226900000001
697.38533,941.75205
697.47141,942.09829
697.48916,942.1731
697.5925,942.64256
697.65099,942.80586
697.67982,942.89406
697.70114,942.95967
698.07887,943.03791
698.20016,943.71612
698.30829,944.17054
698.52712,944.41061
698.57362,944.83713
698.74771,944.87522
698.83575,946.09246
699.78174,946.18513
699.85765,946.23878
700.03862,946.32244
700.06627,946.75959
700.20613,946.86465
700.23012,947.0773
700.28132,947.12459
700.29843,947.57022
700.62746,947.65093
701.03754,947.9237
701.45768,948.44334
701.5938,948.57093
701.79422,948.78079
701.97724,949.45145
702.16134,949.51544
702.22337,949.69946
702.24722,949.75723
702.26422,949.90692
702.50005,950.2351
703.04667,950.32106
703.11837,951.22436
703.64984,951.69375
704.16817,951.74596
704.50986,951.76989
704.83094,951.86835
705.01254,951.91653
705.12293,952.0489
705.17954,952.61899
705.20037,953.043
705.56923,953.10705
706.24158,953.17244
706.2747,953.57426
706.56699,953.7282
706.93375,953.97846
707.46639,954.05061
708.11983,954.26643
708.25337,954.65464
708.59864,955.04116
708.93769,955.22306
709.04948,955.94406
709.0769,955.99528
709.15729,956.16757
709.39034,956.75132
709.48231,956.99762
709.50375,957.19688
709.54843,957.32117
709.83695,957.43271
709.88507,958.24927
710.02228,958.51019
710.68524,958.53644
710.74775,958.66816
710.81193,958.93864
710.9111,959.18536
710.95931,959.26303
711.7627,959.56985
711.93896,959.60004
711.97991,959.63603
712.67426,959.85649
712.79518,960.2286
713.38615,960.3084
713.6656,960.39254
714.06285,960.59891
714.24237,960.72774
714.65403,960.98385
715.01326,961.03682
715.09859,961.1276
715.13336,961.83053
715.16843,962.26305
715.24668,962.42358
715.2769,962.55654
715.30763,962.74691
715.88741,962.82775
715.95878,962.89336
716.13401,962.94929
716.16111,963.55989
716.17966,963.6479
716.20745,963.90395
716.57342,963.97876
716.67827,964.76758
716.71407,964.92434
717.21091,964.96468
717.63744,965.12675
717.91449,965.22437
717.94512,965.29538
718.02716,965.55694
718.07575,965.97959
718.29348,966.81284
718.37573,966.88616
718.40057,966.92596
718.4443,967.3042
718.48641,967.36917
718.50858,967.73792
719.30247,967.85695
719.43264,968.10988
719.71346,968.38392
719.75525,968.52033
719.79017,968.81932
720.09725,969.05232
720.24722,969.09229
720.28191,969.11916
720.82246,969.3681
720.89355,969.46129
720.9414,969.76503
721.06169,969.86783
721.28173,970.07951
721.31641,970.23871
721.47865,970.96951
721.51057,971.18716
721.53519,971.92493
721.5777,971.95855
722.2025,972.02882
722.31876,972.06027
722.44054,972.57128
722.9587,972.76811
723.06253,972.82031
723.33048,973.1099
723.50746,973.27552
723.76593,973.46599
723.80952,973.49692
723.86661,973.58828
723.95428,973.90748
723.97233,973.93303
724.39879,974.29483
724.46385,974.62442
724.55937,974.81365
724.83339,974.91398
724.85856,975.69607
724.90377,975.89809
724.95008,976.36111
725.42661,976.52987
725.53616,976.61651
725.68092,976.66457
725.73871,976.75837
725.83673,976.96143
725.85485,977.1525
726.23045,977.53973
726.52093,978.14938
726.71915,978.32191
726.98611,978.37384
727.23502,978.42973
727.28725,978.97549
727.42313,979.2628
728.05435,979.42061
728.12564,979.541
728.23847,980.11446
728.36296,980.19314
728.48928,980.31544
728.51184,980.37339
728.76589,980.54803
729.22146,980.75845
729.56335,981.14908
729.59959,981.26165
729.62032,981.33866
729.65401,981.37836
729.78878,981.8707
730.10328,982.23777
730.16554,982.64735
730.48362,982.72017
730.50014,982.98489
730.54584,983.39687
730.5833,983.49389
731.08061,983.99215
731.24191,984.0794
731.52742,984.96062
731.64697,985.04809
731.71617,985.14673
732.04151,985.2382
732.07383,985.31251
732.09015,986.26997
732.13197,986.28987
732.27847,986.48268
732.36798,987.55176
732.81272,987.73088
732.87668,987.83018
732.92928,987.87544
733.60328,987.96778
733.71892,988.30685
733.823,989.18343
733.99618,989.22958
734.03907,989.35387
734.40388,989.84349
734.60018,990.04925
734.63645,990.2202
734.72655,990.2496
734.79909,990.30518
734.86188,990.35516
735.07079,990.91022
735.41372,991.64312
736.0297,991.77868
736.13889,991.96242
736.23334,992.08079
736.42248,992.16079
736.61773,992.35862
736.76796,992.39687
737.33009,992.99957
737.42858,993.0765
737.46253,993.68994
737.49151,993.72485
737.6319,994.81133
737.68227,995.08324
737.70118,995.12622
738.11471,995.19309
738.97563,995.21616
739.0847,995.36826
739.36263,995.90405
739.57303,996.03869
739.59425,996.39795
739.66541,996.70731
739.96139,996.75727
740.03099,996.87039
740.28953,996.92714
740.56192,997.11219
741.39173,997.30161
741.53804,997.52661
741.90283,998.17524
742.30814,998.96796
742.48643,998.99992
742.5129,999.0528
742.94011,999.63662
743.06675,999.99239
743.30854,1000.07405
743.37952,1000.1429
743.45741,1000.25729
743.59834,1000.50199
743.63068,1000.60738
743.67651,1000.69663
743.71469,1000.79137
744.12233,1001.112
744.18389,1001.56953
744.23293,1001.89501
744.25641,1001.9416
744.71514,1003.12499
744.90734,1003.18894
745.28703,1003.41786
745.634,1003.6132
746.14515,1003.70045
746.16338,1003.89946
746.19974,1004.04937
746.29559,1004.12986
746.36326,1004.18928
746.59079,1004.60113
746.97495,1005.6431
747.0343,1005.70927
747.05335,1006.00592
747.12472,1006.90229
747.50492,1007.04808
747.52873,1007.09252
747.547,1007.1984
747.88684,1007.26001
748.02379,1008.00928
748.06343,1008.38315
748.85066,1008.59025
749.06313,1008.67036
749.16468,1008.79144
749.24286,1009.638
749.30545,1009.84815
749.4969,1009.92388
749.64151,1009.96853
750.38771,1010.33548
750.41755,1010.39121
750.70428,1010.43606
750.96385,1010.47462
751.18474,1011.32054
751.21679,1011.56865
751.23532,1011.62562
751.25446,1011.65771
751.7471,1011.77204
751.82789,1011.84659
751.90398,1012.63027
752.0992,1012.73511
752.46785,1013.105
752.52641,1013.12519
752.79538,1013.49727
753.21324,1013.5963
753.32629,1013.8909
753.39779,1013.91963
754.00533,1014.0458
754.34134,1014.11756
754.36653,1014.23782
754.4584,1014.88312
754.53826,1015.07822
754.67669,1015.25745
754.84778,1015.30966
754.88972,1015.33644
754.92193,1015.5179
755.49715,1015.63372
755.74384,1015.84238
755.76462,1016.03335
755.79222,1016.15051
755.87045,1016.23696
756.54813,1016.3616
757.10912,1016.42346
757.21797,1017.10875
757.25702,1017.2035
757.40452,1017.56691
757.48422,1017.76087
757.70002,1018.21827
757.8582,1018.52599
757.89496,1018.68973
757.93507,1018.72391
758.2234,1018.88858
758.30206,1019.73368
758.94052,1019.92744
758.96567,1019.98385
759.52004,1020.01968
759.84348,1020.05767
759.89847,1020.85117
759.96916,1020.86783
760.0067,1020.92825
760.34231,1021.5169
760.70683,1021.87086
760.75476,1022.09494
760.89478,1022.65355
760.97782,1022.72125
761.15108,1023.12076
761.37992,1023.20531
761.54823,1023.34077
761.61951,1023.38696
761.8024,1023.46352
761.83857,1023.81855
761.96966,1024.73259
762.01702,1024.78069
762.13951,1024.83628
762.1716,1025.029
762.37746,1025.13784
762.46318,1025.53242
763.46313,1025.62596
763.84621,1026.16896
763.9845,1026.44767
764.11114,1026.59671
764.31495,1026.64586
764.43328,1026.70395
764.75767,1027.43867
764.8002,1027.79187
764.85552,1028.11063
764.91821,1028.23758
764.98964,1028.43386
765.31187,1028.80039
765.36947,1028.90945
765.46595,1028.95575
765.94251,1029.18323
766.0789,1029.23865
766.24858,1029.30454
766.26745,1029.39922
766.89518,1029.81494
767.03527,1030.41983
767.4799,1030.637
767.53943,1030.76199
767.58421,1031.05942
768.15252,1031.29416
768.76455,1031.84481
768.85796,1031.93955
768.87561,1032.25431
768.90697,1032.33388
768.94503,1032.58717
769.09912,1032.74775
769.1752,1033.49514
769.34935,1033.59706
769.78735,1033.73109
770.04218,1033.85526
770.1984,1033.93746
770.45695,1034.26069
770.53332,1034.36261
770.72965,1034.88627
770.80039,1034.9716
770.85367,1035.26341
770.87188,1035.30769
770.92371,1035.34362
771.17375,1035.86859
771.21727,1036.20789
771.49567,1036.64215
771.6016,1036.74003
771.69214,1036.97563
771.71329,1037.14421
771.7586,1037.23577
772.35273,1037.29045
772.48345,1037.89639
772.79033,1037.99241
772.83775,1038.47195
773.47279,1038.56294
773.78811,1038.66525
774.04448,1038.77212
774.07862,1038.88248
774.18093,1038.99388
774.21602,1039.15006
774.23612,1039.18371
774.3476900000001,1039.51238
774.50999,1040.26991
774.54992,1040.31904
775.30529,1040.47711
775.41699,1040.54836
775.57975,1040.85446
775.63311,1041.83692
775.72901,1041.88155
775.82772,1041.95905
776.01884,1042.15584
776.11857,1042.9551
776.13316,1043.47444
776.57672,1043.61284
776.64162,1043.68318
776.86524,1044.2058
776.92862,1044.56398
777.49283,1044.65717
777.59401,1044.78168
777.63807,1044.80787
777.71071,1045.15529
777.80095,1045.19861
777.90518,1045.34969
777.95199,1045.58231
778.04413,1046.61671
778.32494,1046.6765
778.72162,1046.77667
778.81424,1047.03014
778.91181,1047.12726
778.93236,1047.16633
778.95481,1047.21459
779.33124,1047.73692
779.37368,1048.01546
779.3919,1048.04114
779.51501,1048.58509
780.38627,1048.72475
780.59883,1048.80257
780.81966,1048.89233
781.11544,1048.9428
781.15475,1049.40077
781.46022,1050.10826
782.08132,1050.34045
782.15902,1050.49696
782.30817,1050.90909
782.41914,1050.99155
782.53403,1051.04986
782.65674,1051.22554
783.19576,1051.35106
783.26008,1052.38012
784.17812,1052.42129
784.24075,1052.50861
784.3622,1052.69173
784.49889,1053.04211
784.52865,1053.34707
784.54976,1053.7294
785.08217,1054.02061
785.45113,1054.47446
785.54484,1054.91396
785.73797,1055.01473
786.04655,1055.04977
786.12832,1055.34288
786.17362,1055.48733
786.21663,1055.53043
786.25384,1055.7461
786.6094,1055.80542
786.87777,1056.07524
787.10137,1056.17849
787.21002,1056.32513
787.91774,1056.44862
788.07885,1056.5162
788.36528,1056.58914
788.43806,1056.8627
788.55412,1057.12464
788.62359,1057.20275
789.60377,1058.97004
789.72768,1059.05181
789.82907,1059.20092
789.86909,1059.29731
790.24802,1059.40504
790.59874,1059.44116
790.68035,1060.21423
790.74688,1060.23997
791.11361,1060.27771
791.27463,1060.45476
791.40487,1060.54101
791.4653,1060.68404
791.62778,1060.73295
792.52921,1061.13281
792.69282,1061.26804
793.26947,1061.3414
793.94893,1061.6932
793.98996,1061.93065
794.00251,1061.97193
794.0594,1061.99533
794.13956,1062.21474
794.39811,1062.3629
794.56765,1062.41051
794.63462,1062.86518
794.69379,1063.06161
794.84297,1063.20519
795.73977,1063.67631
795.76342,1063.87894
796.06982,1063.95377
796.20242,1064.14202
796.2264,1064.22198
797.02164,1064.29622
797.22777,1064.41794
797.27353,1064.96507
797.48657,1065.26513
797.69842,1065.3906
798.42095,1065.44128
798.44689,1065.59691
798.47912,1065.90917
798.63926,1066.11398
798.78127,1066.44731
798.79945,1066.60769
798.83607,1067.18065
799.17948,1067.44151
800.00391,1067.51502
800.19483,1067.54822
800.26309,1067.71161
800.58562,1067.89475
800.67867,1068.48432
800.69468,1068.55068
800.70629,1069.27698
800.74264,1069.36804
801.26535,1069.38591
801.43074,1069.45507
801.72536,1069.49075
802.24919,1069.57879
802.97223,1069.62205
803.07412,1070.5643
803.17303,1070.77375
803.48079,1070.86373
803.53797,1070.88408
803.56798,1071.29621
803.90091,1071.34969
804.20292,1071.41302
804.74768,1071.62028
804.7853,1071.65455
805.09632,1072.14598
805.11999,1072.22989
805.19987,1073.02437
805.24764,1073.17132
805.28136,1073.22465
806.28706,1073.39353
806.49155,1073.47583
806.59547,1073.72026
806.63239,1073.77126
806.65375,1074.50054
806.69726,1074.90525
806.73965,1075.32525
807.12199,1075.41683
807.35707,1075.48532
808.57349,1075.93355
808.71066,1076.05994
808.97222,1076.1736
809.23615,1076.53457
809.4477,1076.7677
809.7472,1076.93939
809.9876,1077.35885
810.32843,1077.40867
810.3875,1077.89927
810.41552,1078.02807
810.48408,1078.44151
810.9138,1078.55412
810.95589,1078.85098
810.97546,1078.88574
811.05341,1079.2382
811.32954,1079.2795
811.34985,1079.62289
811.62998,1080.52642
811.65583,1080.73053
811.71429,1080.7929
812.08215,1081.41969
812.10496,1081.54186
812.14103,1081.57919
812.18163,1081.93844
812.21606,1081.99815
812.67768,1082.02706
812.75717,1083.20809
812.83938,1083.35044
813.3309,1083.46016
813.52544,1083.54983
813.65256,1083.5942
813.72602,1083.81923
814.00485,1084.23334
814.24066,1084.30256
814.73346,1084.33922
814.84002,1084.39483
815.03095,1084.4553
815.08413,1084.49529
815.16523,1084.60738
815.26391,1085.47559
815.36739,1085.90325
815.65405,1085.98317
815.80438,1086.21384
816.22826,1086.27094
816.62592,1086.5243
816.69,1086.76361
816.76094,1087.56348
816.89653,1087.84028
817.10886,1087.8984
817.53162,1087.95779
817.56182,1087.99736
817.60725,1088.39362
817.95035,1088.52272
817.97103,1088.56125
818.18703,1089.20921
818.40275,1090.81377
819.48769,1090.85652
819.6781,1090.9524
819.9788,1091.38248
820.47086,1091.65889
820.68792,1091.84936
820.8149,1092.11376
821.08612,1092.22491
821.12992,1092.27521
821.14689,1092.30743
821.41739,1092.39437
821.57047,1093.13196
821.68909,1093.2928
822.12111,1093.90577
822.17127,1094.54455
822.29763,1094.60603
822.71104,1094.79571
822.75252,1095.04731
822.98919,1095.49652
823.21261,1095.63697
823.26515,1095.9841
823.60843,1096.0545
823.74936,1096.16574
823.91234,1096.43195
823.9869,1096.58604
824.18631,1096.6222
824.21048,1096.7151
824.42056,1096.95695
824.46897,1097.48799
825.25571,1097.83769
825.39713,1097.90949
825.44694,1097.97103
825.63405,1098.24507
825.69844,1098.54272
825.72055,1098.85545
825.92819,1098.94147
826.20221,1099.47989
826.25685,1099.83313
827.01869,1099.86756
827.10645,1099.90352
827.18892,1099.97954
827.61477,1100.03388
828.01609,1100.73516
828.0719,1100.90078
828.33402,1101.0962
828.38214,1101.58324
828.4126,1101.60247
828.45082,1101.76095
828.65792,1101.9419
828.67654,1102.0009
829.25095,1102.06441
829.53783,1102.31027
829.67626,1102.46027
829.86664,1102.54682
830.38655,1102.86568
830.71835,1103.24915
